d,model,num_iters
4,simple_cgp_prob,140
4,simple_cgp_prob,73
4,simple_cgp_prob,115
4,simple_cgp_prob,65
4,simple_cgp_prob,300
4,simple_cgp_prob,284
4,simple_cgp_prob,115
4,simple_cgp_prob,145
4,simple_cgp_prob,125
4,simple_cgp_prob,109
4,simple_cgp_prob,276
4,simple_cgp_prob,327
4,simple_cgp_prob,331
4,simple_cgp_prob,273
4,simple_cgp_prob,31
4,simple_cgp_prob,229
4,simple_cgp_prob,125
4,simple_cgp_prob,146
4,simple_cgp_prob,592
4,simple_cgp_prob,161
4,simple_cgp_prob,245
4,simple_cgp_prob,133
4,simple_cgp_prob,118
4,simple_cgp_prob,316
4,simple_cgp_prob,789
4,simple_cgp_prob,515
4,simple_cgp_prob,519
4,simple_cgp_prob,100
5,simple_cgp_prob,153
5,simple_cgp_prob,1161
5,simple_cgp_prob,810
5,simple_cgp_prob,416
5,simple_cgp_prob,624
5,simple_cgp_prob,274
5,simple_cgp_prob,42
5,simple_cgp_prob,823
5,simple_cgp_prob,335
5,simple_cgp_prob,1334
5,simple_cgp_prob,133
5,simple_cgp_prob,1072
5,simple_cgp_prob,128
5,simple_cgp_prob,802
5,simple_cgp_prob,370
5,simple_cgp_prob,451
5,simple_cgp_prob,517
5,simple_cgp_prob,96
5,simple_cgp_prob,627
5,simple_cgp_prob,359
5,simple_cgp_prob,424
5,simple_cgp_prob,113
5,simple_cgp_prob,312
5,simple_cgp_prob,235
5,simple_cgp_prob,636
5,simple_cgp_prob,559
5,simple_cgp_prob,1054
5,simple_cgp_prob,149
5,simple_cgp_prob,770
5,simple_cgp_prob,2025
6,simple_cgp_prob,442
6,simple_cgp_prob,1951
6,simple_cgp_prob,534
6,simple_cgp_prob,1086
6,simple_cgp_prob,317
6,simple_cgp_prob,330
6,simple_cgp_prob,457
6,simple_cgp_prob,1013
6,simple_cgp_prob,583
6,simple_cgp_prob,213
6,simple_cgp_prob,697
6,simple_cgp_prob,783
6,simple_cgp_prob,432
6,simple_cgp_prob,298
6,simple_cgp_prob,461
6,simple_cgp_prob,1262
6,simple_cgp_prob,235
6,simple_cgp_prob,5709
6,simple_cgp_prob,345
6,simple_cgp_prob,525
6,simple_cgp_prob,349
6,simple_cgp_prob,603
6,simple_cgp_prob,610
6,simple_cgp_prob,247
6,simple_cgp_prob,541
6,simple_cgp_prob,1010
6,simple_cgp_prob,800
6,simple_cgp_prob,1614
6,simple_cgp_prob,259
6,simple_cgp_prob,469
7,simple_cgp_prob,6000
7,simple_cgp_prob,493
7,simple_cgp_prob,913
7,simple_cgp_prob,2089
7,simple_cgp_prob,546
7,simple_cgp_prob,349
7,simple_cgp_prob,1129
7,simple_cgp_prob,647
7,simple_cgp_prob,1034
7,simple_cgp_prob,454
7,simple_cgp_prob,1279
7,simple_cgp_prob,1291
7,simple_cgp_prob,773
7,simple_cgp_prob,2299
7,simple_cgp_prob,514
7,simple_cgp_prob,767
7,simple_cgp_prob,483
7,simple_cgp_prob,845
7,simple_cgp_prob,1624
7,simple_cgp_prob,4311
7,simple_cgp_prob,850
7,simple_cgp_prob,1188
7,simple_cgp_prob,1180
7,simple_cgp_prob,3586
7,simple_cgp_prob,1159
7,simple_cgp_prob,464
7,simple_cgp_prob,1342
7,simple_cgp_prob,504
7,simple_cgp_prob,459
7,simple_cgp_prob,721
8,simple_cgp_prob,1720
8,simple_cgp_prob,629
8,simple_cgp_prob,3508
8,simple_cgp_prob,4396
8,simple_cgp_prob,3171
8,simple_cgp_prob,1021
8,simple_cgp_prob,1283
8,simple_cgp_prob,591
8,simple_cgp_prob,3313
8,simple_cgp_prob,856
8,simple_cgp_prob,858
8,simple_cgp_prob,5916
8,simple_cgp_prob,349
8,simple_cgp_prob,1836
8,simple_cgp_prob,1033
8,simple_cgp_prob,986
8,simple_cgp_prob,2364
8,simple_cgp_prob,1437
8,simple_cgp_prob,1861
8,simple_cgp_prob,1923
8,simple_cgp_prob,2089
8,simple_cgp_prob,2076
8,simple_cgp_prob,2489
8,simple_cgp_prob,609
8,simple_cgp_prob,798
8,simple_cgp_prob,724
8,simple_cgp_prob,542
8,simple_cgp_prob,4579
8,simple_cgp_prob,2436
8,simple_cgp_prob,916
9,simple_cgp_prob,13612
9,simple_cgp_prob,2713
9,simple_cgp_prob,893
9,simple_cgp_prob,1747
9,simple_cgp_prob,780
9,simple_cgp_prob,2305
9,simple_cgp_prob,9562
9,simple_cgp_prob,3507
9,simple_cgp_prob,1242
9,simple_cgp_prob,5048
9,simple_cgp_prob,1853
9,simple_cgp_prob,3919
9,simple_cgp_prob,4800
9,simple_cgp_prob,2868
9,simple_cgp_prob,2347
9,simple_cgp_prob,7817
9,simple_cgp_prob,1599
9,simple_cgp_prob,2218
9,simple_cgp_prob,1703
9,simple_cgp_prob,6201
9,simple_cgp_prob,6974
9,simple_cgp_prob,1715
9,simple_cgp_prob,9386
9,simple_cgp_prob,2809
9,simple_cgp_prob,2147
9,simple_cgp_prob,2259
9,simple_cgp_prob,9482
9,simple_cgp_prob,3407
9,simple_cgp_prob,3867
9,simple_cgp_prob,669










































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































