d,model,num_iters
18,simple_cgp_sam,16575
18,simple_cgp_sam,13546
18,simple_cgp_sam,9631
18,simple_cgp_sam,7805
18,simple_cgp_sam,13865
18,simple_cgp_sam,3438
18,simple_cgp_sam,15601
18,simple_cgp_sam,13251
18,simple_cgp_sam,7119
18,simple_cgp_sam,34664
18,simple_cgp_sam,3886
1,simple_cgp_sam,0
18,simple_cgp_sam,3258
18,simple_cgp_sam,19884
18,simple_cgp_sam,3341
18,simple_cgp_sam,7210
18,simple_cgp_sam,12460
18,simple_cgp_sam,12024
18,simple_cgp_sam,12319
18,simple_cgp_sam,8984
18,simple_cgp_sam,5714
18,simple_cgp_sam,13461
18,simple_cgp_sam,9655
1,simple_cgp_sam,0
18,simple_cgp_sam,29368
18,simple_cgp_sam,6964
18,simple_cgp_sam,4286
18,simple_cgp_sam,19075
18,simple_cgp_sam,27164
18,simple_cgp_sam,7257
18,simple_cgp_sam,5751
18,simple_cgp_sam,18631
18,simple_cgp_sam,20642
18,simple_cgp_sam,13778
18,simple_cgp_sam,20875
1,simple_cgp_sam,20
18,simple_cgp_sam,21557
18,simple_cgp_sam,10920
18,simple_cgp_sam,7692
18,simple_cgp_sam,14417
18,simple_cgp_sam,15411
18,simple_cgp_sam,10080
18,simple_cgp_sam,2484
18,simple_cgp_sam,24265
18,simple_cgp_sam,8766
18,simple_cgp_sam,3621
18,simple_cgp_sam,19719
1,simple_cgp_sam,32
18,simple_cgp_sam,17116
1,simple_cgp_sam,0
1,simple_cgp_sam,0
19,simple_cgp_sam,23093
19,simple_cgp_sam,13620
19,simple_cgp_sam,5264
19,simple_cgp_sam,9003
19,simple_cgp_sam,6840
19,simple_cgp_sam,9028
19,simple_cgp_sam,13299
19,simple_cgp_sam,8587
19,simple_cgp_sam,10848
19,simple_cgp_sam,14446
19,simple_cgp_sam,8215
1,simple_cgp_sam,22
19,simple_cgp_sam,9077
19,simple_cgp_sam,18290
19,simple_cgp_sam,19103
19,simple_cgp_sam,13789
19,simple_cgp_sam,36954
19,simple_cgp_sam,6592
19,simple_cgp_sam,23048
19,simple_cgp_sam,7536
19,simple_cgp_sam,15332
19,simple_cgp_sam,16956
19,simple_cgp_sam,12100
1,simple_cgp_sam,0
19,simple_cgp_sam,19568
19,simple_cgp_sam,7957
19,simple_cgp_sam,15615
19,simple_cgp_sam,10657
19,simple_cgp_sam,10252
19,simple_cgp_sam,4370
19,simple_cgp_sam,6815
19,simple_cgp_sam,15325
19,simple_cgp_sam,6714
19,simple_cgp_sam,14353
19,simple_cgp_sam,27968
1,simple_cgp_sam,7
19,simple_cgp_sam,7668
19,simple_cgp_sam,19756
19,simple_cgp_sam,20965
19,simple_cgp_sam,5558
19,simple_cgp_sam,7505
19,simple_cgp_sam,7400
19,simple_cgp_sam,26357
19,simple_cgp_sam,29255
19,simple_cgp_sam,13061
19,simple_cgp_sam,7769
19,simple_cgp_sam,14763
1,simple_cgp_sam,3
19,simple_cgp_sam,30091
19,simple_cgp_sam,8396
19,simple_cgp_sam,17252
19,simple_cgp_sam,15145
19,simple_cgp_sam,21743
19,simple_cgp_sam,5987
19,simple_cgp_sam,14930
19,simple_cgp_sam,10328
19,simple_cgp_sam,11465
19,simple_cgp_sam,19241
19,simple_cgp_sam,27448
1,simple_cgp_sam,9
19,simple_cgp_sam,6587
19,simple_cgp_sam,15704
19,simple_cgp_sam,14597
19,simple_cgp_sam,17059
19,simple_cgp_sam,9824
19,simple_cgp_sam,6547
19,simple_cgp_sam,21053
19,simple_cgp_sam,6147
19,simple_cgp_sam,18305
19,simple_cgp_sam,11716
19,simple_cgp_sam,16262
1,simple_cgp_sam,6
19,simple_cgp_sam,21313
19,simple_cgp_sam,8388
19,simple_cgp_sam,29633
19,simple_cgp_sam,47206
19,simple_cgp_sam,24733
19,simple_cgp_sam,6929
19,simple_cgp_sam,6307
19,simple_cgp_sam,33565
19,simple_cgp_sam,8617
19,simple_cgp_sam,9634
19,simple_cgp_sam,14684
1,simple_cgp_sam,0
19,simple_cgp_sam,8624
19,simple_cgp_sam,16325
19,simple_cgp_sam,12537
19,simple_cgp_sam,7847
19,simple_cgp_sam,17150
19,simple_cgp_sam,10167
19,simple_cgp_sam,10571
19,simple_cgp_sam,19044
19,simple_cgp_sam,6706
19,simple_cgp_sam,7959
19,simple_cgp_sam,10883
1,simple_cgp_sam,0
19,simple_cgp_sam,18783
19,simple_cgp_sam,19067
19,simple_cgp_sam,17948
19,simple_cgp_sam,22598
19,simple_cgp_sam,16033
19,simple_cgp_sam,20984
19,simple_cgp_sam,8258
19,simple_cgp_sam,11777
19,simple_cgp_sam,13973
19,simple_cgp_sam,11258
19,simple_cgp_sam,15109
1,simple_cgp_sam,32
19,simple_cgp_sam,10611
1,simple_cgp_sam,22
20,simple_cgp_sam,12673
20,simple_cgp_sam,4789
20,simple_cgp_sam,9266
20,simple_cgp_sam,5060
20,simple_cgp_sam,5099
20,simple_cgp_sam,6241
20,simple_cgp_sam,24508
20,simple_cgp_sam,19885
20,simple_cgp_sam,7739
20,simple_cgp_sam,60878
20,simple_cgp_sam,10906
20,simple_cgp_sam,24655
20,simple_cgp_sam,10460
20,simple_cgp_sam,24441
20,simple_cgp_sam,18924
20,simple_cgp_sam,12672
20,simple_cgp_sam,38084
20,simple_cgp_sam,21915
20,simple_cgp_sam,5109
20,simple_cgp_sam,7837
20,simple_cgp_sam,9617
20,simple_cgp_sam,10102
20,simple_cgp_sam,15387
20,simple_cgp_sam,15163
20,simple_cgp_sam,16426
20,simple_cgp_sam,14249
20,simple_cgp_sam,14979
20,simple_cgp_sam,8277
20,simple_cgp_sam,25367
20,simple_cgp_sam,40838
20,simple_cgp_sam,8465
20,simple_cgp_sam,10654
20,simple_cgp_sam,8916
20,simple_cgp_sam,12102
20,simple_cgp_sam,10409
20,simple_cgp_sam,17485
20,simple_cgp_sam,24807
20,simple_cgp_sam,29473
20,simple_cgp_sam,13256
20,simple_cgp_sam,31851
20,simple_cgp_sam,13470
20,simple_cgp_sam,15713
20,simple_cgp_sam,6455
20,simple_cgp_sam,5022
20,simple_cgp_sam,23649
20,simple_cgp_sam,18054
20,simple_cgp_sam,19256
20,simple_cgp_sam,22030
20,simple_cgp_sam,21328
20,simple_cgp_sam,12148
20,simple_cgp_sam,12378
20,simple_cgp_sam,4391
20,simple_cgp_sam,13640
20,simple_cgp_sam,9589
20,simple_cgp_sam,12034
20,simple_cgp_sam,10401
20,simple_cgp_sam,13385
20,simple_cgp_sam,17024
20,simple_cgp_sam,13820
20,simple_cgp_sam,10190
20,simple_cgp_sam,3777
20,simple_cgp_sam,8309
20,simple_cgp_sam,15085
20,simple_cgp_sam,13941
20,simple_cgp_sam,3834
20,simple_cgp_sam,31298
20,simple_cgp_sam,36887
20,simple_cgp_sam,8884
20,simple_cgp_sam,14062
20,simple_cgp_sam,43798
20,simple_cgp_sam,19113
20,simple_cgp_sam,26032
20,simple_cgp_sam,29353
20,simple_cgp_sam,22290
20,simple_cgp_sam,26969
20,simple_cgp_sam,19739
20,simple_cgp_sam,4785
20,simple_cgp_sam,30651
20,simple_cgp_sam,13456
20,simple_cgp_sam,13691
20,simple_cgp_sam,29408
20,simple_cgp_sam,17025
20,simple_cgp_sam,17502
20,simple_cgp_sam,7426
20,simple_cgp_sam,20019
20,simple_cgp_sam,11004
20,simple_cgp_sam,15018
20,simple_cgp_sam,9647
20,simple_cgp_sam,17696
20,simple_cgp_sam,10881
20,simple_cgp_sam,12383
20,simple_cgp_sam,9987
20,simple_cgp_sam,14981
20,simple_cgp_sam,16884
20,simple_cgp_sam,10906
20,simple_cgp_sam,16998
20,simple_cgp_sam,29411
20,simple_cgp_sam,23536
20,simple_cgp_sam,8718
20,simple_cgp_sam,12054
2,simple_cgp_sam,22
2,simple_cgp_sam,14
21,simple_cgp_sam,13404
21,simple_cgp_sam,16301
21,simple_cgp_sam,3817
21,simple_cgp_sam,13120
21,simple_cgp_sam,40343
21,simple_cgp_sam,13531
21,simple_cgp_sam,20964
21,simple_cgp_sam,24071
21,simple_cgp_sam,16462
21,simple_cgp_sam,14097
21,simple_cgp_sam,21144
2,simple_cgp_sam,42
21,simple_cgp_sam,11983
21,simple_cgp_sam,25195
21,simple_cgp_sam,19746
21,simple_cgp_sam,48848
21,simple_cgp_sam,13435
21,simple_cgp_sam,73840
21,simple_cgp_sam,19207
21,simple_cgp_sam,23767
21,simple_cgp_sam,19678
21,simple_cgp_sam,28796
21,simple_cgp_sam,30572
2,simple_cgp_sam,4
21,simple_cgp_sam,14915
21,simple_cgp_sam,13420
21,simple_cgp_sam,33284
21,simple_cgp_sam,19332
21,simple_cgp_sam,17105
21,simple_cgp_sam,46148
21,simple_cgp_sam,17250
21,simple_cgp_sam,8180
21,simple_cgp_sam,4067
21,simple_cgp_sam,8694
21,simple_cgp_sam,26041
2,simple_cgp_sam,36
21,simple_cgp_sam,32439
21,simple_cgp_sam,14084
21,simple_cgp_sam,12939
21,simple_cgp_sam,12041
21,simple_cgp_sam,7663
21,simple_cgp_sam,14282
21,simple_cgp_sam,15509
21,simple_cgp_sam,25284
21,simple_cgp_sam,11688
21,simple_cgp_sam,25390
21,simple_cgp_sam,11697
2,simple_cgp_sam,21
21,simple_cgp_sam,12293
21,simple_cgp_sam,8973
21,simple_cgp_sam,30774
21,simple_cgp_sam,24428
21,simple_cgp_sam,6427
21,simple_cgp_sam,23588
21,simple_cgp_sam,23179
21,simple_cgp_sam,12973
21,simple_cgp_sam,19390
21,simple_cgp_sam,33397
21,simple_cgp_sam,15145
2,simple_cgp_sam,6
21,simple_cgp_sam,15283
21,simple_cgp_sam,19919
21,simple_cgp_sam,19056
21,simple_cgp_sam,24534
21,simple_cgp_sam,26081
21,simple_cgp_sam,12689
21,simple_cgp_sam,21794
21,simple_cgp_sam,29347
21,simple_cgp_sam,28808
21,simple_cgp_sam,34797
21,simple_cgp_sam,51070
2,simple_cgp_sam,13
21,simple_cgp_sam,24560
21,simple_cgp_sam,24086
21,simple_cgp_sam,12890
21,simple_cgp_sam,10861
21,simple_cgp_sam,20016
21,simple_cgp_sam,11288
21,simple_cgp_sam,8153
21,simple_cgp_sam,18536
21,simple_cgp_sam,25084
21,simple_cgp_sam,19774
21,simple_cgp_sam,25616
2,simple_cgp_sam,3
21,simple_cgp_sam,48799
21,simple_cgp_sam,35138
21,simple_cgp_sam,14813
21,simple_cgp_sam,23734
21,simple_cgp_sam,31110
21,simple_cgp_sam,8997
21,simple_cgp_sam,18143
21,simple_cgp_sam,23676
21,simple_cgp_sam,33230
21,simple_cgp_sam,7271
21,simple_cgp_sam,7492
2,simple_cgp_sam,9
21,simple_cgp_sam,5354
21,simple_cgp_sam,29669
21,simple_cgp_sam,7157
21,simple_cgp_sam,35944
21,simple_cgp_sam,24606
21,simple_cgp_sam,19200
21,simple_cgp_sam,15335
21,simple_cgp_sam,16459
21,simple_cgp_sam,16151
21,simple_cgp_sam,11537
21,simple_cgp_sam,13311
2,simple_cgp_sam,6
21,simple_cgp_sam,27596
2,simple_cgp_sam,91
2,simple_cgp_sam,41
22,simple_cgp_sam,29523
22,simple_cgp_sam,11578
22,simple_cgp_sam,41586
22,simple_cgp_sam,6221
22,simple_cgp_sam,27070
22,simple_cgp_sam,31197
22,simple_cgp_sam,31816
22,simple_cgp_sam,14924
22,simple_cgp_sam,20537
22,simple_cgp_sam,21983
22,simple_cgp_sam,8433
2,simple_cgp_sam,122
22,simple_cgp_sam,22401
22,simple_cgp_sam,13626
22,simple_cgp_sam,33061
22,simple_cgp_sam,29367
22,simple_cgp_sam,7373
22,simple_cgp_sam,10903
22,simple_cgp_sam,6730
22,simple_cgp_sam,57429
22,simple_cgp_sam,8244
22,simple_cgp_sam,26047
22,simple_cgp_sam,24519
2,simple_cgp_sam,25
22,simple_cgp_sam,37093
22,simple_cgp_sam,13944
22,simple_cgp_sam,13353
22,simple_cgp_sam,12074
22,simple_cgp_sam,11058
22,simple_cgp_sam,16178
22,simple_cgp_sam,21816
22,simple_cgp_sam,12844
22,simple_cgp_sam,14179
22,simple_cgp_sam,14121
22,simple_cgp_sam,7689
2,simple_cgp_sam,5
22,simple_cgp_sam,37500
22,simple_cgp_sam,23822
22,simple_cgp_sam,25283
22,simple_cgp_sam,24458
22,simple_cgp_sam,41766
22,simple_cgp_sam,12915
22,simple_cgp_sam,14188
22,simple_cgp_sam,11848
22,simple_cgp_sam,37266
22,simple_cgp_sam,15913
22,simple_cgp_sam,17070
2,simple_cgp_sam,31
22,simple_cgp_sam,21804
22,simple_cgp_sam,15651
22,simple_cgp_sam,53975
22,simple_cgp_sam,18455
22,simple_cgp_sam,38206
22,simple_cgp_sam,44098
22,simple_cgp_sam,38081
22,simple_cgp_sam,13376
22,simple_cgp_sam,34646
22,simple_cgp_sam,21206
22,simple_cgp_sam,15772
2,simple_cgp_sam,0
22,simple_cgp_sam,12494
22,simple_cgp_sam,57736
22,simple_cgp_sam,58563
22,simple_cgp_sam,66820
22,simple_cgp_sam,28312
22,simple_cgp_sam,18701
22,simple_cgp_sam,36704
22,simple_cgp_sam,23185
22,simple_cgp_sam,26461
22,simple_cgp_sam,37923
22,simple_cgp_sam,23106
2,simple_cgp_sam,42
22,simple_cgp_sam,23007
22,simple_cgp_sam,25132
22,simple_cgp_sam,16328
22,simple_cgp_sam,55923
22,simple_cgp_sam,26175
22,simple_cgp_sam,20985
22,simple_cgp_sam,8228
22,simple_cgp_sam,16576
22,simple_cgp_sam,43745
22,simple_cgp_sam,13575
22,simple_cgp_sam,28838
2,simple_cgp_sam,34
22,simple_cgp_sam,16010
22,simple_cgp_sam,13431
22,simple_cgp_sam,15711
22,simple_cgp_sam,19490
22,simple_cgp_sam,8066
22,simple_cgp_sam,18256
22,simple_cgp_sam,13509
22,simple_cgp_sam,26669
22,simple_cgp_sam,29185
22,simple_cgp_sam,11812
22,simple_cgp_sam,18443
2,simple_cgp_sam,74
22,simple_cgp_sam,16821
22,simple_cgp_sam,12337
22,simple_cgp_sam,22367
22,simple_cgp_sam,13524
22,simple_cgp_sam,33971
22,simple_cgp_sam,25833
22,simple_cgp_sam,21900
22,simple_cgp_sam,5971
22,simple_cgp_sam,23522
22,simple_cgp_sam,35159
22,simple_cgp_sam,10561
2,simple_cgp_sam,14
22,simple_cgp_sam,19252
2,simple_cgp_sam,12
2,simple_cgp_sam,45
23,simple_cgp_sam,27409
23,simple_cgp_sam,19148
23,simple_cgp_sam,22269
23,simple_cgp_sam,25447
23,simple_cgp_sam,19986
23,simple_cgp_sam,39874
23,simple_cgp_sam,23825
23,simple_cgp_sam,42622
23,simple_cgp_sam,27137
23,simple_cgp_sam,31352
23,simple_cgp_sam,22726
2,simple_cgp_sam,5
23,simple_cgp_sam,12275
23,simple_cgp_sam,18252
23,simple_cgp_sam,13727
23,simple_cgp_sam,14675
23,simple_cgp_sam,28574
23,simple_cgp_sam,34238
23,simple_cgp_sam,15180
23,simple_cgp_sam,17518
23,simple_cgp_sam,29043
23,simple_cgp_sam,5435
23,simple_cgp_sam,63739
2,simple_cgp_sam,95
23,simple_cgp_sam,67210
23,simple_cgp_sam,34803
23,simple_cgp_sam,14043
23,simple_cgp_sam,45806
23,simple_cgp_sam,38874
23,simple_cgp_sam,12416
23,simple_cgp_sam,15717
23,simple_cgp_sam,21392
23,simple_cgp_sam,33322
23,simple_cgp_sam,24020
23,simple_cgp_sam,64445
2,simple_cgp_sam,11
23,simple_cgp_sam,23983
23,simple_cgp_sam,16674
23,simple_cgp_sam,29758
23,simple_cgp_sam,16489
23,simple_cgp_sam,78605
23,simple_cgp_sam,16559
23,simple_cgp_sam,27512
23,simple_cgp_sam,21849
23,simple_cgp_sam,23378
23,simple_cgp_sam,40371
23,simple_cgp_sam,54733
2,simple_cgp_sam,30
23,simple_cgp_sam,16983
23,simple_cgp_sam,16016
23,simple_cgp_sam,19831
23,simple_cgp_sam,38812
23,simple_cgp_sam,66360
23,simple_cgp_sam,16853
23,simple_cgp_sam,19039
23,simple_cgp_sam,20114
23,simple_cgp_sam,20807
23,simple_cgp_sam,10603
23,simple_cgp_sam,31894
2,simple_cgp_sam,8
23,simple_cgp_sam,79108
23,simple_cgp_sam,69018
23,simple_cgp_sam,47364
23,simple_cgp_sam,18562
23,simple_cgp_sam,14464
23,simple_cgp_sam,9788
23,simple_cgp_sam,11713
23,simple_cgp_sam,38766
23,simple_cgp_sam,9606
23,simple_cgp_sam,18401
23,simple_cgp_sam,18183
2,simple_cgp_sam,29
23,simple_cgp_sam,36133
23,simple_cgp_sam,54496
23,simple_cgp_sam,6745
23,simple_cgp_sam,28651
23,simple_cgp_sam,12175
23,simple_cgp_sam,68597
23,simple_cgp_sam,43417
23,simple_cgp_sam,31354
23,simple_cgp_sam,74509
23,simple_cgp_sam,21172
23,simple_cgp_sam,30872
2,simple_cgp_sam,44
23,simple_cgp_sam,43064
23,simple_cgp_sam,28749
23,simple_cgp_sam,16688
23,simple_cgp_sam,14747
23,simple_cgp_sam,49228
23,simple_cgp_sam,25802
23,simple_cgp_sam,29682
23,simple_cgp_sam,39828
23,simple_cgp_sam,18681
23,simple_cgp_sam,16365
23,simple_cgp_sam,34287
2,simple_cgp_sam,52
23,simple_cgp_sam,9302
23,simple_cgp_sam,18038
23,simple_cgp_sam,19996
23,simple_cgp_sam,20420
23,simple_cgp_sam,31632
23,simple_cgp_sam,31819
23,simple_cgp_sam,15380
23,simple_cgp_sam,27475
23,simple_cgp_sam,7239
23,simple_cgp_sam,35408
23,simple_cgp_sam,21071
2,simple_cgp_sam,0
23,simple_cgp_sam,8363
2,simple_cgp_sam,97
2,simple_cgp_sam,7
24,simple_cgp_sam,16100
24,simple_cgp_sam,46932
24,simple_cgp_sam,17381
24,simple_cgp_sam,11087
24,simple_cgp_sam,19759
24,simple_cgp_sam,28693
24,simple_cgp_sam,32635
24,simple_cgp_sam,27642
24,simple_cgp_sam,18851
24,simple_cgp_sam,89190
24,simple_cgp_sam,24026
2,simple_cgp_sam,95
24,simple_cgp_sam,20376
24,simple_cgp_sam,49165
24,simple_cgp_sam,22085
24,simple_cgp_sam,18798
24,simple_cgp_sam,21303
24,simple_cgp_sam,6838
24,simple_cgp_sam,11522
24,simple_cgp_sam,15970
24,simple_cgp_sam,26427
24,simple_cgp_sam,7413
24,simple_cgp_sam,31925
2,simple_cgp_sam,6
24,simple_cgp_sam,83075
24,simple_cgp_sam,28043
24,simple_cgp_sam,31849
24,simple_cgp_sam,36351
24,simple_cgp_sam,44718
24,simple_cgp_sam,26012
24,simple_cgp_sam,5261
24,simple_cgp_sam,24656
24,simple_cgp_sam,57110
24,simple_cgp_sam,52851
24,simple_cgp_sam,12066
2,simple_cgp_sam,12
24,simple_cgp_sam,33390
24,simple_cgp_sam,34147
24,simple_cgp_sam,34544
24,simple_cgp_sam,21613
24,simple_cgp_sam,42457
24,simple_cgp_sam,41692
24,simple_cgp_sam,29569
24,simple_cgp_sam,22486
24,simple_cgp_sam,20060
24,simple_cgp_sam,24654
24,simple_cgp_sam,29462
2,simple_cgp_sam,20
24,simple_cgp_sam,41195
24,simple_cgp_sam,21001
24,simple_cgp_sam,38297
24,simple_cgp_sam,13399
24,simple_cgp_sam,69678
24,simple_cgp_sam,38667
24,simple_cgp_sam,21610
24,simple_cgp_sam,48400
24,simple_cgp_sam,35765
24,simple_cgp_sam,87212
24,simple_cgp_sam,35159
2,simple_cgp_sam,25
24,simple_cgp_sam,34963
24,simple_cgp_sam,9126
24,simple_cgp_sam,63809
24,simple_cgp_sam,10062
24,simple_cgp_sam,14342
24,simple_cgp_sam,38723
24,simple_cgp_sam,23125
24,simple_cgp_sam,23137
24,simple_cgp_sam,16121
24,simple_cgp_sam,62790
24,simple_cgp_sam,19158
2,simple_cgp_sam,47
24,simple_cgp_sam,22178
24,simple_cgp_sam,12816
24,simple_cgp_sam,25274
24,simple_cgp_sam,47756
24,simple_cgp_sam,39907
24,simple_cgp_sam,39449
24,simple_cgp_sam,14979
24,simple_cgp_sam,27667
24,simple_cgp_sam,16618
24,simple_cgp_sam,30457
24,simple_cgp_sam,36318
2,simple_cgp_sam,67
24,simple_cgp_sam,18726
24,simple_cgp_sam,23122
24,simple_cgp_sam,21643
24,simple_cgp_sam,20431
24,simple_cgp_sam,23771
24,simple_cgp_sam,17262
24,simple_cgp_sam,14900
24,simple_cgp_sam,13379
24,simple_cgp_sam,14305
24,simple_cgp_sam,35944
24,simple_cgp_sam,30356
2,simple_cgp_sam,26
24,simple_cgp_sam,49702
24,simple_cgp_sam,34116
24,simple_cgp_sam,20294
24,simple_cgp_sam,7215
24,simple_cgp_sam,30632
24,simple_cgp_sam,22973
24,simple_cgp_sam,16582
24,simple_cgp_sam,29180
24,simple_cgp_sam,25725
24,simple_cgp_sam,39990
24,simple_cgp_sam,24125
2,simple_cgp_sam,73
24,simple_cgp_sam,18234
2,simple_cgp_sam,36
2,simple_cgp_sam,32
25,simple_cgp_sam,25560
25,simple_cgp_sam,15974
25,simple_cgp_sam,55104
25,simple_cgp_sam,61173
25,simple_cgp_sam,39836
25,simple_cgp_sam,47377
25,simple_cgp_sam,167844
25,simple_cgp_sam,47789
25,simple_cgp_sam,35423
25,simple_cgp_sam,30040
25,simple_cgp_sam,18155
2,simple_cgp_sam,14
25,simple_cgp_sam,26056
25,simple_cgp_sam,37362
25,simple_cgp_sam,20273
25,simple_cgp_sam,21166
25,simple_cgp_sam,41766
25,simple_cgp_sam,20234
25,simple_cgp_sam,24518
25,simple_cgp_sam,41330
25,simple_cgp_sam,16362
25,simple_cgp_sam,16825
25,simple_cgp_sam,13063
2,simple_cgp_sam,89
25,simple_cgp_sam,26867
25,simple_cgp_sam,26620
25,simple_cgp_sam,15474
25,simple_cgp_sam,25226
25,simple_cgp_sam,60463
25,simple_cgp_sam,46533
25,simple_cgp_sam,45251
25,simple_cgp_sam,36521
25,simple_cgp_sam,31278
25,simple_cgp_sam,13776
25,simple_cgp_sam,74059
2,simple_cgp_sam,19
25,simple_cgp_sam,17648
25,simple_cgp_sam,6055
25,simple_cgp_sam,51446
25,simple_cgp_sam,57177
25,simple_cgp_sam,33545
25,simple_cgp_sam,42560
25,simple_cgp_sam,17731
25,simple_cgp_sam,61155
25,simple_cgp_sam,27614
25,simple_cgp_sam,44408
25,simple_cgp_sam,57298
2,simple_cgp_sam,147
25,simple_cgp_sam,69626
25,simple_cgp_sam,24622
25,simple_cgp_sam,39604
25,simple_cgp_sam,9988
25,simple_cgp_sam,20319
25,simple_cgp_sam,44959
25,simple_cgp_sam,25827
25,simple_cgp_sam,28509
25,simple_cgp_sam,26881
25,simple_cgp_sam,6246
25,simple_cgp_sam,64889
2,simple_cgp_sam,26
25,simple_cgp_sam,21765
25,simple_cgp_sam,24353
25,simple_cgp_sam,54309
25,simple_cgp_sam,44215
25,simple_cgp_sam,13456
25,simple_cgp_sam,27429
25,simple_cgp_sam,37761
25,simple_cgp_sam,32335
25,simple_cgp_sam,38656
25,simple_cgp_sam,43921
25,simple_cgp_sam,36106
2,simple_cgp_sam,20
25,simple_cgp_sam,23842
25,simple_cgp_sam,10925
25,simple_cgp_sam,75166
25,simple_cgp_sam,23321
25,simple_cgp_sam,81014
25,simple_cgp_sam,52572
25,simple_cgp_sam,46540
25,simple_cgp_sam,27868
25,simple_cgp_sam,37559
25,simple_cgp_sam,52548
25,simple_cgp_sam,10638
2,simple_cgp_sam,10
25,simple_cgp_sam,27525
25,simple_cgp_sam,30329
25,simple_cgp_sam,25340
25,simple_cgp_sam,72885
25,simple_cgp_sam,16174
25,simple_cgp_sam,38580
25,simple_cgp_sam,44392
25,simple_cgp_sam,23939
25,simple_cgp_sam,23709
25,simple_cgp_sam,25166
25,simple_cgp_sam,23859
2,simple_cgp_sam,34
25,simple_cgp_sam,41860
25,simple_cgp_sam,48022
25,simple_cgp_sam,32281
25,simple_cgp_sam,41584
25,simple_cgp_sam,33394
25,simple_cgp_sam,19696
25,simple_cgp_sam,63517
25,simple_cgp_sam,20286
25,simple_cgp_sam,34170
25,simple_cgp_sam,24734
25,simple_cgp_sam,18872
2,simple_cgp_sam,35
25,simple_cgp_sam,45315
2,simple_cgp_sam,11
2,simple_cgp_sam,9
26,simple_cgp_sam,60057
26,simple_cgp_sam,52775
26,simple_cgp_sam,27888
26,simple_cgp_sam,26659
26,simple_cgp_sam,33229
26,simple_cgp_sam,76636
26,simple_cgp_sam,36580
26,simple_cgp_sam,27346
26,simple_cgp_sam,37560
26,simple_cgp_sam,21045
26,simple_cgp_sam,22815
2,simple_cgp_sam,20
26,simple_cgp_sam,64783
26,simple_cgp_sam,28553
26,simple_cgp_sam,40215
26,simple_cgp_sam,46801
26,simple_cgp_sam,48112
26,simple_cgp_sam,9143
26,simple_cgp_sam,27378
26,simple_cgp_sam,18732
26,simple_cgp_sam,35995
26,simple_cgp_sam,22877
26,simple_cgp_sam,20930
2,simple_cgp_sam,16
26,simple_cgp_sam,19839
26,simple_cgp_sam,45282
26,simple_cgp_sam,84950
26,simple_cgp_sam,36326
26,simple_cgp_sam,31725
26,simple_cgp_sam,33352
26,simple_cgp_sam,49540
26,simple_cgp_sam,45669
26,simple_cgp_sam,29611
26,simple_cgp_sam,16552
26,simple_cgp_sam,49800
2,simple_cgp_sam,17
26,simple_cgp_sam,19097
26,simple_cgp_sam,85534
26,simple_cgp_sam,38506
26,simple_cgp_sam,46745
26,simple_cgp_sam,104548
26,simple_cgp_sam,44461
26,simple_cgp_sam,29323
26,simple_cgp_sam,55053
26,simple_cgp_sam,43298
26,simple_cgp_sam,50700
26,simple_cgp_sam,22333
2,simple_cgp_sam,32
26,simple_cgp_sam,114584
26,simple_cgp_sam,15731
26,simple_cgp_sam,12550
26,simple_cgp_sam,66833
26,simple_cgp_sam,49393
26,simple_cgp_sam,52693
26,simple_cgp_sam,47101
26,simple_cgp_sam,32009
26,simple_cgp_sam,73548
26,simple_cgp_sam,66177
26,simple_cgp_sam,31718
2,simple_cgp_sam,55
26,simple_cgp_sam,31957
26,simple_cgp_sam,76197
26,simple_cgp_sam,23637
26,simple_cgp_sam,33204
26,simple_cgp_sam,35971
26,simple_cgp_sam,23598
26,simple_cgp_sam,45975
26,simple_cgp_sam,56248
26,simple_cgp_sam,39847
26,simple_cgp_sam,37318
26,simple_cgp_sam,21967
2,simple_cgp_sam,6
26,simple_cgp_sam,33943
26,simple_cgp_sam,37139
26,simple_cgp_sam,35674
26,simple_cgp_sam,31159
26,simple_cgp_sam,57842
26,simple_cgp_sam,38962
26,simple_cgp_sam,31235
26,simple_cgp_sam,56618
26,simple_cgp_sam,40072
26,simple_cgp_sam,44432
26,simple_cgp_sam,32929
2,simple_cgp_sam,39
26,simple_cgp_sam,25994
26,simple_cgp_sam,39060
26,simple_cgp_sam,21484
26,simple_cgp_sam,17860
26,simple_cgp_sam,27628
26,simple_cgp_sam,9617
26,simple_cgp_sam,37042
26,simple_cgp_sam,42741
26,simple_cgp_sam,32358
26,simple_cgp_sam,71436
26,simple_cgp_sam,51262
2,simple_cgp_sam,9
26,simple_cgp_sam,19562
26,simple_cgp_sam,34924
26,simple_cgp_sam,39504
26,simple_cgp_sam,83004
26,simple_cgp_sam,68103
26,simple_cgp_sam,47820
26,simple_cgp_sam,41880
26,simple_cgp_sam,26414
26,simple_cgp_sam,77941
26,simple_cgp_sam,22944
26,simple_cgp_sam,33433
2,simple_cgp_sam,8
26,simple_cgp_sam,29274
2,simple_cgp_sam,27
2,simple_cgp_sam,27
27,simple_cgp_sam,34228
27,simple_cgp_sam,73635
27,simple_cgp_sam,32717
27,simple_cgp_sam,16994
27,simple_cgp_sam,36429
27,simple_cgp_sam,16900
27,simple_cgp_sam,14933
27,simple_cgp_sam,73126
27,simple_cgp_sam,37371
